nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
631,Julian Chaney,West,crawford,Activo
632,Susan Perry,South,newman,Activo
633,Matthew Kaiser,Lake,davis-levy,Activo
634,Christopher May,Port,madden,Activo
635,Sally Murphy,North,roberts-richardson,Activo
636,Sarah Wall,East,buchanan,Activo
637,Mary Johnson,Port,lee,Activo
638,Christine Rodriguez,Lake,miller-townsend,Activo
639,Brittany Heath,Port,carlson-boyd,Activo
640,Maurice Keller,North,thompson-travis,Activo
641,Kari Brown,North,nelson,Activo
642,Jennifer Olson,Port,lang,Activo
643,Ashley Torres,Lake,jensen,Activo
644,Pamela Sherman,Lake,fisher-bradley,Activo
645,Cassandra Nolan,South,cooper,Activo
646,Tiffany Tran,Port,davis,Activo
647,Jeremy Frazier,North,conway-miller,Activo
648,Scott Higgins,East,townsend,Activo
649,Richard Butler,Port,logan,Activo
650,Rebecca Tucker,Lake,bautista,Activo
651,Theresa Mitchell,East,collins-manning,Activo
652,Debra Schroeder,South,smith-fitzpatrick,Activo
653,Rebecca Berg,North,fisher,Activo
654,Charles Harris,West,hernandez,Activo
655,Ashley Woods,South,johnson,Activo
656,Kylie Meyer,North,valentine,Activo
657,James Potter,Port,carlson,Activo
658,Christopher Vincent,New,williams,Activo
659,Lauren Gonzalez,New,smith,Activo
660,Christina Garcia,West,bullock,Activo
661,Marie Sanchez,South,charles,Activo
662,Michele Martin,South,griffith,Activo
663,Jesse Henry,West,mercado-crawford,Activo
664,Paul Anderson,Port,rodriguez,Activo
665,Brandon Williams,South,nichols,Activo
666,Stephanie Velazquez,Lake,jones-christensen,Activo
667,Sylvia Ware,New,carpenter-hardy,Activo
668,Daniel Johnson,South,allison-hale,Activo
669,Gregory Harrell,South,adams-herrera,Activo
670,Richard Dillon,Lake,reynolds-cox,Activo
671,Christopher Bean,East,abbott,Activo
672,Jennifer Higgins,West,marshall,Activo
673,Billy Rivera,West,watkins-daniel,Activo
674,Todd Hughes,East,riggs,Activo
675,Latasha Walter,South,chapman,No Activo
676,Megan Rodriguez,New,powers,Activo
677,Ann Morgan,Port,thompson-rodriguez,Activo
678,Raymond Miller,North,morales-humphrey,Activo
679,Nicholas Jarvis,North,moreno,Activo
680,Brian Andrews,New,jones,Activo
681,Kyle Weiss,South,kemp,Activo
682,Michelle Miranda,Port,lee,Activo
683,John Banks,New,avery-cardenas,Activo
684,James Smith,North,flores,Activo
685,Barbara Farmer,West,perez,Activo
686,Autumn Boyd,New,lindsey,Activo
687,Rebecca Vega,West,miller-keller,Activo
688,Crystal King,West,brooks,Activo
689,William Rodriguez,North,smith,Activo
690,Chloe Lynch,Lake,sherman-perez,Activo
691,Derek Johnson,Port,parks,Activo
692,Michelle Rodriguez,North,hawkins,Activo
693,Hector Burke,Lake,mccarthy,Activo
694,Scott Powell,Lake,ortiz,Activo
695,Sandra Garrett,East,rodriguez,Activo
696,Adam Bridges,North,wells,Activo
697,Denise Ortiz,North,rivera,Activo
698,Jeffrey Moss,South,miller,Activo
699,Jennifer Sims,West,ibarra,Activo
700,Jonathan Rodriguez,Port,adams,Activo
701,Nicholas Proctor,New,adams-lopez,Activo
702,Riley Ruiz,Lake,peters,No Activo
703,Cheryl Pope,West,dillon,Activo
704,Bonnie Tran,Port,mcconnell,Activo
705,Kirk Johnson,West,johnson-morgan,Activo
706,William Gray,South,campbell,Activo
707,Lindsay James,North,roth-patterson,Activo
708,Sheena Allen,West,rodriguez-rasmussen,Activo
709,Julie Duncan,East,fuller,Activo
710,Nathan Flores,South,swanson,Activo
711,Joseph Russell,Port,ellis-maxwell,Activo
712,Andrew Newman,West,hall-dean,Activo
713,Carrie Farrell,East,harris,Activo
714,Zachary Sanford,North,lee,Activo
715,Edward Wilson,South,galvan,Activo
716,Kimberly Powell,West,reyes,Activo
717,Carlos Key,New,miller-hopkins,Activo
718,Ashley Davis,North,foster-carroll,Activo
719,Brenda Turner,Port,lee-suarez,Activo
720,Misty Price,East,brennan,Activo
721,Heather Jefferson,South,sanders,Activo
722,Emily Montgomery,New,smith,Activo
723,Scott Rivas,North,hood,Activo
724,Claire Lee,East,long,Activo
725,Valerie Huffman,West,marshall-jennings,Activo
726,Michael Carter,South,brown,Activo
727,Jillian Krause,New,walker,Activo
728,Jacqueline Smith,South,hunter,Activo
729,Connie Mcmahon,Lake,cooper,Activo
730,Christopher Lee,South,smith-delgado,Activo
731,Julia Jimenez,South,french,Activo
732,Jason Young,North,anderson,Activo
733,Randall Cobb,South,conley-conway,Activo
734,Christopher Baker,West,martinez,Activo
735,Megan Mercer,East,hunter,Activo
736,Zoe Hanna,Port,wilson,Activo
737,Randy Hayes,Port,castillo,Activo
738,Edward Morales,New,johnson,Activo
739,Daniel Brown,East,allen-wright,Activo
740,Paul Coleman,North,morrison-mejia,Activo
741,Christopher Crosby,Lake,weeks-wilkins,Activo
742,Kathy Black,West,smith,Activo
743,Angela Maynard,Lake,hamilton,Activo
744,Teresa Archer,Port,gardner,Activo
745,Patricia Smith,North,turner,Activo
746,Shelby Mayer,East,kelly,Activo
747,Joan Galvan,West,alexander,Activo
748,Patricia Novak,South,thomas,Activo
749,Matthew Baxter,South,jones,Activo
750,Bob Rodriguez,East,small-freeman,Activo
751,Christopher Lindsey,East,holden,Activo
752,James Hawkins,North,bell,No Activo
753,Ernest May,East,gallegos,Activo
754,Daniel Roberts,North,rodriguez,Activo
755,Jacob Barnes,South,crawford,Activo
756,Dawn Cooper,South,benson,Activo
757,Meghan Warren,West,mcfarland,Activo
758,Sarah Kelley,South,lewis-rhodes,Activo
759,Susan Livingston,South,james,Activo
760,Matthew Ball,New,osborn,Activo
761,Sarah Brown,East,odonnell,Activo
762,Lauren Booth,Port,long,Activo
763,Richard Lowery,Port,russell,Activo
764,James Bradford,South,price-medina,Activo
765,Jacob Cervantes,New,morales,Activo
766,Joel Cooper,New,martin-aguilar,Activo
767,Kristina Griffith,East,brandt,Activo
768,Robin Spears,Lake,schroeder,Activo
769,Jennifer Jenkins,Port,smith,Activo
770,Kylie Johnson,South,hernandez,Activo
771,Eric Smith,Lake,kemp-wilson,Activo
772,Erica Martinez,East,clay,Activo
773,James Howell,North,snow,Activo
774,Kevin Henry,South,key,Activo
775,Jose Wells,South,middleton,Activo
776,Amber Mendoza,Port,butler-cunningham,Activo
777,Amy Melton,New,mcgrath,Activo
778,Stephen Johnson,East,wood-smith,Activo
779,Kelli Woods,New,johnson-roberts,Activo
780,Amanda Gregory,New,jones-patterson,Activo
781,Amanda Patrick,East,mason,Activo
782,Kyle Li,New,harrison,Activo
783,Paul Weaver,East,jefferson,Activo
784,Tina Foster,Lake,daniels-rojas,Activo
785,Michael Miranda,East,rocha,Activo
786,Kelly Little,East,fisher,Activo
787,Nancy Nash,West,lam,Activo
788,Justin Rodriguez,South,knox-frank,Activo
789,Clinton Jones,West,brown-davidson,Activo
790,Nicholas Martinez,Port,bolton,Activo
791,Scott Weiss,South,bell,Activo
792,Bryan Duncan,Lake,may,Activo
793,Joseph Duncan,South,haley,Activo
794,Joel Singleton,New,vazquez-nelson,Activo
795,Jessica Walls,Lake,lopez,Activo
796,Lauren Murphy,North,james-roth,Activo
797,Timothy Bowman,Port,allen,Activo
798,Christine Delgado,East,miles,Activo
799,Tara Hall DDS,West,petersen,Activo
800,Laurie Thomas,New,pacheco,Activo
801,Joseph Hernandez,South,rich-richards,Activo
802,Jesse Weiss,Lake,ali,Activo
803,Brenda Li DVM,North,lee,Activo
804,Kelly Davis,East,hill,Activo
805,Katherine Hardy,New,jones,Activo
806,Jill Warren,East,allen,Activo
807,Timothy Henry,North,adams,Activo
808,Morgan Welch,East,garcia,Activo
809,Katherine Smith,South,jones-oliver,Activo
810,Gina Thompson,Lake,jones-schaefer,Activo
811,Scott Stone Jr.,North,cervantes-lee,Activo
812,Jose Peterson,South,reyes-weber,Activo
813,Michael Johnson,New,garrison-davis,Activo
814,Trevor Johnson PhD,New,anderson,Activo
815,Amy Powell,South,torres,Activo
816,Marisa Serrano,North,palmer-lopez,Activo
817,Alicia Jones,Port,conley,Activo
818,Teresa Jenkins,West,butler,Activo
819,Ann Johnson,South,robbins,Activo
820,Christopher Wilson,Lake,greene,Activo
821,Brenda Davis,Port,burgess,Activo
822,Suzanne Hatfield,North,pace,Activo
823,Troy Chandler,South,smith-schmitt,Activo
824,Samuel Wilson,South,harris,Activo
825,Lee Thompson,Lake,hayes,Activo
826,James Williams,Lake,dickerson,Activo
827,Erica Davis,South,phillips,Activo
828,Stephen Sanchez,East,downs,Activo
829,Brittany Brown,West,martinez-reed,Activo
830,Joshua Perkins,North,hall-chase,Activo
831,Vicki Mccall,North,valencia,Activo
832,Katie Harris,Port,stevens,Activo
833,Jared Fritz,New,richmond,Activo
834,David Sherman,New,shelton-morgan,Activo
835,Thomas White,Port,martin,Activo
836,Dr. Rebecca Carter,Lake,cook-garcia,Activo
837,Christopher Lucas,South,garcia-williams,Activo
838,Laurie Maldonado,Port,ryan,Activo
839,Miguel Anderson,New,brown-hernandez,Activo
840,Justin Rogers,West,hanson,Activo
841,Devin Carlson,Lake,jones-ward,Activo
842,Scott Anthony,West,johnson-gordon,Activo
843,Brittany Rodriguez,South,roberts,Activo
844,Julie Liu,North,long-moore,Activo
845,Gabriel Lopez,New,morgan-meyer,Activo
846,Roberta Mendoza,North,sanford-hernandez,Activo
847,Christopher Lucas,South,ferguson,Activo
848,Richard Everett,New,holmes-walker,Activo
849,Michael Taylor,Port,griffin,Activo
850,Earl Campbell,West,saunders-davenport,Activo
851,Mary Avila,New,zimmerman,Activo
852,Mary Lloyd,New,liu,Activo
853,Richard Torres,Port,hayes-fowler,Activo
854,Cheryl Johnson,East,jackson,Activo
855,Katherine Palmer,Lake,garcia,Activo
856,James Brooks,Port,gonzalez,Activo
857,Juan Moore,Port,jordan,Activo
858,Mrs. Courtney Cunningham MD,North,campbell,Activo
859,Thomas Hines,Lake,taylor-simmons,Activo
860,Caroline Cummings,Lake,dennis,Activo
861,Calvin Smith,East,gordon,Activo
862,Kelli Griffin DVM,Port,foster,Activo
863,Jacob Christensen,Lake,christensen,Activo
864,James Mcconnell,New,gonzales,Activo
865,Kenneth Nichols,East,perez-bailey,Activo
866,James Schultz,New,roberts,Activo
867,Emily Gallagher,West,villarreal,Activo
868,Michael Wallace,Lake,burke,Activo
869,Jonathan Brooks,West,day-garcia,Activo
870,Denise Chavez,East,cohen,Activo
871,Stephen Roberts,Port,scott-jensen,Activo
872,Gregory Ellis,North,strickland,Activo
873,Nathan Phelps,West,hill-miller,Activo
874,Brian Wagner DDS,North,wright-welch,Activo
875,Ryan Dunn,West,richards,Activo
876,Krista Malone,Port,wilson-franklin,Activo
877,Priscilla Crawford,New,fuller,Activo
878,Robert Morgan,North,davidson-ortiz,Activo
879,Claudia Pace,Lake,martin,Activo
880,Traci Parker,Port,miller-saunders,Activo
881,Wayne Leon,Lake,murphy,Activo
882,Barbara Hamilton,South,taylor-gilbert,Activo
883,Tammy Wilson,South,anderson,Activo
884,Dr. Darren Griffith,Port,mahoney,Activo
885,Virginia Sanchez,New,perry,Activo
886,Emma Howard,Lake,stevens,Activo
887,Nancy Henry,Lake,rose-beck,Activo
888,Stephen Wood,North,murray,Activo
889,Michelle Page,West,scott,Activo
890,Charles Simpson,East,estrada,Activo
891,Thomas Gray,North,reyes,Activo
892,Shannon Esparza,New,smith-nichols,Activo
893,Robert Donaldson,South,martin,No Activo
894,Louis Browning,West,james,Activo
895,Adam Mejia,South,johnson,Activo
896,Heidi Wagner,South,james,Activo
897,Hannah Poole,North,larsen,Activo
898,Grant Frey,South,moore,Activo
899,Anthony Preston,North,salinas,Activo
900,Micheal Morgan,West,gray-jones,Activo
901,Bryan Lopez,South,young,No Activo
902,Michele Guzman,New,gregory-johnson,Activo
903,Anthony Gutierrez,West,nelson,Activo
904,Kimberly Smith,South,jones,Activo
905,Cassie Williams,South,harper,Activo
906,Ricky Strickland,Lake,evans,Activo
907,Jon Elliott,North,guerra,Activo
908,Christopher Hawkins,East,butler,Activo
909,Kristy Kidd,South,robinson,Activo
910,Rita Allen,Lake,harris,Activo
911,Jacqueline Reyes,Lake,brown,Activo
912,Kristina Bowers,West,rogers,Activo
913,James Johnson,East,berry,Activo
914,Robert Frost,South,johnson,Activo
915,Luis Fowler,Lake,weber,Activo
916,Ronnie Lindsey,Lake,lawrence-duffy,Activo
917,Kathy Mendoza,East,burgess,No Activo
918,Leah Novak,South,giles,Activo
919,Miss April Jackson,Port,olson,Activo
920,Melanie Bishop,North,garcia-adams,Activo
921,James Wilcox,West,lindsey,Activo
922,Sharon Rogers,New,roberts-turner,Activo
923,Jaime Davis,West,rogers-adams,Activo
924,Steven Lewis,Port,fuller,Activo
925,Richard Cochran,East,dunn-richardson,Activo
926,Christopher Price,New,perez,Activo
927,Dana Stark,South,reed-taylor,Activo
928,Adam Huffman,Lake,barr,Activo
929,Maria Rivera,Lake,gallegos-terry,Activo
930,Troy Park,South,whitney,Activo
931,Christina Kennedy,Port,liu,Activo
932,Michelle Jones,South,carrillo,Activo
933,Leslie Walker,South,murray-austin,Activo
934,Joshua Love,East,mcintyre-ochoa,Activo
935,Lee Kennedy,Lake,campbell-nelson,Activo
936,Dawn Moore,Lake,howard,Activo
937,Christopher Hayes,West,rivera,Activo
938,Donna Hernandez,Lake,mullins,Activo
939,Edward Goodwin,East,robbins,Activo
940,Andrew Martinez,West,henry,Activo
941,David Wilcox,South,gross-chavez,Activo
942,Donald Cannon,East,jacobs-collins,Activo
943,Nicole Larsen,Port,peterson-ochoa,Activo
944,Darrell Mendoza,South,garrett-reid,Activo
945,Lindsay Love,East,hall-morgan,Activo
946,Eric Johnson,Lake,miller,Activo
947,Anthony Johnson,North,wilson-clarke,Activo
948,Samuel Phillips,North,harrison,Activo
949,George Briggs,Port,trevino,Activo
950,James Cole,East,barnes,Activo
951,David Hampton,South,hensley-olson,Activo
952,Michael Wood,New,chambers,Activo
953,Jon Fowler,Lake,foley-young,Activo
954,Emma Gonzalez,East,gray-burch,Activo
955,Elizabeth Chan,West,wallace-garcia,Activo
956,Mrs. Cynthia Nicholson MD,East,meyer-black,Activo
957,Joann Smith,Port,payne-lewis,Activo
958,Kyle Harris,South,gardner-anderson,Activo
959,Jacob Boyer MD,Lake,swanson,Activo
960,Kristin Myers,West,walton,Activo
961,Desiree Brown,Port,holmes-molina,Activo
962,Megan Vang,Lake,shea-leon,Activo
963,Beth Martin,East,williams,No Activo
964,Lauren Morgan,West,townsend-jordan,Activo
965,Catherine Shields,West,robinson,Activo
966,Taylor Burke,New,green,Activo
967,Bryan Choi,East,gallegos,Activo
968,Angelica Torres,South,knight,Activo
969,Alexander Dillon,Port,pierce-wilson,Activo
970,Sandra Diaz,East,kim,Activo
971,Jeffrey Hall,West,foster,Activo
972,Jacqueline Vaughn,South,gonzales,Activo
973,Emily Thomas,Lake,flores,Activo
974,Patricia Fowler,East,johnson,No Activo
975,Lauren Robinson,Port,weaver,Activo
976,Dustin Bartlett,South,mcknight,Activo
977,David Gray,New,landry-johnson,Activo
978,Benjamin Aguilar,New,raymond,Activo
979,Sean Moore,Port,mendoza,Activo
980,Anthony Harrison,Lake,mccarthy,Activo
981,Janet Franklin,West,riley,Activo
982,Joseph Nguyen,North,munoz,Activo
983,Eric Skinner,North,harris-goodwin,Activo
984,Emily Morris,Lake,glover,Activo
985,David Reed,North,jimenez,Activo
986,James Rose,East,chaney,Activo
987,Savannah Wallace,Port,casey,Activo
988,James Owens,Lake,luna-black,Activo
989,Sarah Coleman,North,blevins,Activo
990,Valerie Silva,New,armstrong,Activo
991,Micheal Walters,Port,smith,Activo
992,Priscilla Fletcher,West,green-oliver,Activo
993,Adrian Davis,North,finley,Activo
994,Christina Garrett,Lake,harris,Activo
995,Mr. Ryan Fisher,Port,mclean,Activo
996,Alexis Smith,East,sullivan-wood,Activo
997,Melissa Hunter,Lake,rangel,Activo
998,Michele Newman,Lake,smith,Activo
999,Ashley Meyers,West,davis,No Activo
1000,Ashley Mathews,West,mccoy,Activo
1001,Sharon Scott,South,calhoun,Activo
1002,Elizabeth Moore,New,hicks,Activo
1003,Johnathan Mata,Lake,mcmahon,Activo
1004,Gwendolyn Jones,West,daniels,Activo
1005,Sharon Bryan,South,miller,Activo
1006,Emily Evans,North,fox,No Activo
1007,Matthew Ortiz,Lake,morris,Activo
1008,Shannon Green,West,hodges,Activo
1009,Chad Casey,North,romero,Activo
1010,Matthew Clark,South,kline-king,Activo
1011,Dennis Zhang,Port,hicks-brown,Activo
1012,Walter Harrison,West,armstrong,Activo
1013,Teresa Fuller,North,stark,Activo
1014,Kevin Bradford,Lake,garza,Activo
1015,Kristen Smith,West,caldwell,No Activo
1016,April Campbell,North,moore,Activo
1017,Jennifer Rasmussen,New,haynes,Activo
1018,Michael Mitchell,West,alexander,Activo
1019,Sylvia Blair,West,howell,Activo
1020,Jeffrey Holmes PhD,East,wood,Activo
1021,Richard Ford,New,stevens,Activo
1022,Bailey Flores,New,evans,Activo
1023,Theresa Davidson,East,richards,Activo
1024,Theresa Thompson,East,best,Activo
1025,Brian Reyes,West,floyd-james,Activo
1026,Dylan Wilson,Port,roberts,Activo
1027,Lawrence Barker,Lake,davenport,Activo
1028,Andrea Farrell,Lake,owen-moore,Activo
1029,Joshua Parker,Lake,larson,Activo
1030,Denise Tanner,North,smith,Activo
1031,Ian Martin,Lake,santiago,Activo
1032,Ariel Peck,South,daniels,Activo
1033,Kent Collins,New,gutierrez,Activo
1034,Matthew Lee,West,grimes,Activo
1035,Allison Garza,West,gomez,Activo
1036,Amanda Sullivan,South,long-jackson,Activo
1037,Michael Parker,Lake,garcia-kirby,Activo
1038,Tracy Schwartz,East,king,Activo
1039,Amanda Dalton,South,lane,Activo
1040,Daniel Figueroa,Lake,bell-taylor,Activo
1041,Alyssa Taylor,Lake,perry,Activo
1042,Sarah Johnston,East,cowan-ellis,Activo
1043,Katherine Baker,Port,parker,Activo
1044,Stefanie Williams,New,cooper,Activo
1045,James Goodman,East,barnes-davidson,Activo
1046,Paula Hunt,East,wiley-osborn,Activo
1047,Roberto Patterson,North,shepherd,Activo
1048,Danielle Thomas,Lake,smith,Activo
1049,Ryan Palmer,East,andrews,Activo
1050,Derek York,North,garza,Activo
1051,Laura Roach,North,young,Activo
1052,Derek Sharp,West,sandoval,Activo
1053,Heather Robinson,East,ochoa,Activo
1054,Maureen Dominguez,South,stein-stevens,Activo
1055,Brenda Howe,Port,medina,Activo
1056,Nathan Wright,Lake,snyder-logan,Activo
1057,Tammy Lynn,Port,lee-smith,Activo
1058,Lindsey Cherry,North,black,Activo
1059,Anthony Ramirez,West,lindsey,Activo
1060,Timothy Lozano,Lake,peterson,Activo
1061,Kathryn Garrison,Port,hendrix,Activo
1062,Cheryl Howard,West,pierce,Activo
1063,Tyler Murphy,North,krueger,Activo
1064,Cory Hamilton,North,hernandez,Activo
1065,John Farmer,Port,webster,Activo
1066,Lauren Nichols,North,fowler,No Activo
1067,Riley Young,South,kim-mccoy,Activo
1068,Sheila Hernandez,North,mckinney,Activo
1069,Courtney Diaz,East,adams-vaughn,Activo
1070,Alexander Robbins,South,williams,Activo
1071,Tim Williams,South,franklin-moore,Activo
1072,Sarah Graham,South,hart,Activo
1073,Michael Collins,West,andrews-reyes,Activo
1074,Amber Baker,West,patel,Activo
1075,Stephen Hunter,New,collins,Activo
1076,David Gregory,North,smith,Activo
1077,Hannah Higgins,South,lewis,Activo
1078,Sandra Martinez,Port,griffin,Activo
1079,Cory Adams,North,gould-burns,Activo
1080,Ashley Gilbert,Port,erickson,Activo
1081,Nicole Brown,New,rodriguez,No Activo
1082,Gary Duran,East,meyer,Activo
1083,Samantha Reed,East,hall,Activo
1084,Adam Norton,West,mcdaniel-atkinson,Activo
1085,Lisa Davis,West,pierce,Activo
1086,Kristen Walters,New,combs,Activo
1087,Christopher Juarez,South,greene,No Activo
1088,Mrs. Megan Hart,West,ramirez,Activo
1089,Katherine Ward,Port,acevedo-johnson,Activo
1090,Christopher Ramirez,South,perez-cruz,Activo
1091,Timothy Ross,West,nguyen-phillips,Activo
1092,Jamie Gonzales,North,dyer,Activo
1093,James Anderson,West,watkins,Activo
